NA19059,112
NA19060,114
NA19062,104
NA19063,134
NA19064,116
NA19065,108
NA19066,103
NA19067,113
NA19068,114
NA19070,112
NA19072,119
NA19074,115
NA19075,112
NA19076,135
NA19077,111
NA19078,119
NA19079,161
NA19080,104
NA19081,104
NA19082,105
NA19083,102
NA19084,126
NA19085,100
NA19086,115
NA19087,108
NA19088,120
NA19089,112
NA19090,139
NA19091,120
NA19092,115
NA19093,119
NA19095,103
NA19096,114
NA19098,122
NA19099,125
NA19102,105
NA19107,109
NA19108,107
NA19113,109
NA19114,104
NA19116,114
NA19117,105
NA19118,123
NA19119,103
NA19121,102
NA19129,117
NA19130,110
NA19131,128
NA19137,105
NA19138,111
NA19141,99
NA19143,105
NA19144,111
NA19146,109
NA19147,108
NA19149,107
NA19152,114
NA19153,115
NA19159,115
NA19160,106
NA19171,101
NA19172,104
NA19175,123
NA19184,101
NA19185,124
NA19189,99
NA19190,129
NA19197,108
NA19198,123
NA19200,105
NA19201,105
NA19204,112
NA19206,113
NA19207,117
NA19209,124
NA19210,114
NA19213,102
NA19214,141
NA19222,113
NA19223,117
NA19225,105
NA19235,105
NA19236,112
NA19238,138
NA19239,105
NA19247,101
NA19248,117
NA19256,100
NA19257,120
NA19307,115
NA19308,143
NA19309,105
NA19310,107
NA19312,112
NA19314,128
NA19315,116
NA19316,121
NA19317,115
NA19318,120
NA19319,118
NA19320,108
NA19321,108
NA19323,109
NA19324,106
NA19327,130
NA19328,143
NA19331,114
NA19332,114
NA19334,111
NA19338,105
NA19346,109
NA19347,114
NA19350,105
NA19351,111
NA19355,113
NA19360,106
NA19372,113
NA19374,211
NA19375,113
NA19376,112
NA19377,112
NA19378,100
NA19379,115
NA19380,109
NA19383,116
NA19384,108
NA19385,107
NA19390,105
NA19391,109
NA19393,115
NA19394,110
NA19395,118
NA19397,113
NA19399,104
NA19401,110
NA19403,114
NA19404,108
NA19428,110
NA19429,110
NA19430,110
NA19431,110
NA19434,112
NA19435,109
NA19436,108
NA19437,106
NA19438,114
NA19439,111
NA19440,110
NA19443,108
NA19445,105
NA19446,113
NA19448,110
NA19449,108
NA19451,114
NA19452,112
NA19454,112
NA19455,107
NA19456,109
NA19457,107
NA19461,112
NA19462,116
NA19463,108
NA19466,114
NA19467,111
NA19468,110
NA19471,109
NA19472,99
NA19473,107
NA19474,108
NA19475,106
NA19625,109
NA19648,109
NA19649,99
NA19651,101
NA19652,106
NA19654,106
NA19655,114
NA19657,99
NA19658,108
NA19661,106
NA19663,98
NA19664,100
NA19669,107
NA19670,114
NA19676,103
NA19678,149
NA19679,110
NA19681,101
NA19682,109
NA19684,110
NA19700,109
NA19701,110
NA19703,115
NA19704,108
NA19707,103
NA19711,107
NA19712,102
NA19713,107
NA19716,103
NA19717,113
NA19719,114
NA19720,122
NA19722,105
NA19723,109
NA19725,100
NA19726,110
NA19728,109
NA19729,105
NA19731,106
NA19732,105
NA19734,101
NA19735,106
NA19740,105
NA19741,101
NA19746,110
NA19747,108
NA19749,99
NA19750,107
NA19752,104
NA19755,101
NA19756,104
NA19758,111
NA19759,104
NA19761,100
NA19762,140
NA19764,103
NA19770,105
NA19771,102
NA19773,104
NA19774,104
NA19776,106
NA19777,111
NA19779,101
NA19780,107
NA19782,107
NA19783,105
NA19785,105
NA19786,106
NA19788,105
NA19789,102
NA19792,107
NA19794,117
NA19795,106
NA19818,109
NA19819,112
NA19834,139
NA19835,139
NA19900,113
NA19901,110
NA19904,103
NA19908,119
NA19909,105
NA19913,105
NA19914,103
NA19916,137
NA19917,109
NA19920,113
NA19921,102
NA19922,118
NA19923,115
NA19982,109
NA19984,114
NA20126,107
NA20127,137
NA20274,107
NA20276,105
NA20278,107
NA20281,103
NA20282,105
NA20287,182
NA20289,121
NA20291,103
NA20294,111
NA20296,103
NA20298,114
NA20299,100
NA20314,104
NA20317,108
NA20318,120
NA20320,97
NA20321,105
NA20332,98
NA20334,113
NA20339,112
NA20340,115
NA20342,109
NA20346,110
NA20348,116
NA20351,114
NA20355,112
NA20356,109
NA20357,112
NA20359,107
NA20362,118
NA20412,115
NA20502,114
NA20503,120
NA20504,112
NA20505,107
NA20506,114
NA20507,107
NA20508,106
NA20509,117
NA20510,101
NA20511,108
NA20512,112
NA20513,108
NA20514,109
NA20515,102
NA20516,111
NA20517,107
NA20518,109
NA20519,108
NA20520,133
NA20521,117
NA20522,105
NA20524,117
NA20525,112
NA20527,109
NA20528,108
NA20529,106
NA20530,117
NA20531,107
NA20532,107
NA20533,116
NA20534,111
NA20535,113
NA20536,107
NA20538,110
NA20539,107
NA20540,108
NA20541,114
NA20542,110
NA20543,112
NA20544,117
NA20581,115
NA20582,111
NA20585,109
NA20586,107
NA20587,116
NA20588,112
NA20589,111
NA20752,107
NA20753,109
NA20754,116
NA20755,115
NA20756,106
NA20757,115
NA20758,104
NA20759,119
NA20760,111
NA20761,109
NA20762,178
NA20763,132
NA20764,109
NA20765,105
NA20766,107
NA20767,108
NA20768,106
NA20769,109
NA20770,115
NA20771,128
NA20772,100
NA20773,109
NA20774,111
NA20775,116
NA20778,117
NA20783,114
NA20785,130
NA20786,113
NA20787,114
NA20790,114
NA20792,121
NA20795,112
NA20796,113
NA20797,108
NA20798,107
NA20799,108
NA20800,117
NA20801,113
NA20802,109
NA20803,114
NA20804,101
NA20805,116
NA20806,117
NA20807,112
NA20808,120
NA20809,113
NA20810,116
NA20811,115
NA20812,113
NA20813,113
NA20814,115
NA20815,103
NA20818,113
NA20819,104
NA20821,108
NA20822,110
NA20826,123
NA20827,141
NA20828,111
NA20832,110
NA20845,112
NA20846,109
NA20847,105
NA20849,109
NA20850,156
NA20851,104
NA20852,103
NA20853,112
NA20854,112
NA20856,108
NA20858,111
NA20859,121
NA20861,104
NA20862,104
NA20863,115
NA20864,119
NA20866,117
NA20867,110
NA20868,120
NA20869,124
NA20870,109
NA20872,100
NA20874,111
NA20875,125
NA20876,109
NA20877,105
NA20878,121
NA20881,112
NA20882,133
NA20884,106
NA20885,103
NA20886,113
NA20887,112
NA20888,111
NA20889,113
NA20890,109
NA20891,102
NA20892,105
NA20894,106
NA20895,110
NA20896,105
NA20897,109
NA20899,108
NA20900,105
NA20901,112
NA20902,115
NA20903,118
NA20904,124
NA20905,165
NA20906,130
NA20908,103
NA20910,112
NA20911,106
NA21086,128
NA21087,109
NA21088,119
NA21089,107
NA21090,107
NA21091,112
NA21092,103
NA21093,144
NA21094,151
NA21095,101
NA21097,106
NA21098,105
NA21099,110
NA21100,104
NA21101,130
NA21102,136
NA21103,104
NA21104,108
NA21105,126
NA21106,180
NA21107,105
NA21108,107
NA21109,112
NA21110,161
NA21111,102
NA21112,114
NA21113,104
NA21114,105
NA21115,132
NA21116,109
NA21117,104
NA21118,106
NA21119,104
NA21120,118
NA21122,105
NA21123,118
NA21124,112
NA21125,116
NA21126,105
NA21127,132
NA21128,137
NA21129,99
NA21130,108
NA21133,145
NA21135,118
NA21137,104
NA21141,120
NA21142,128
NA21143,130
NA21144,99
